,oracle_id,name,name_ja,banned
1629,fbe61f74-1b3c-4e12-8758-7029872c9ff1,Exhume,死体発掘,False
1630,8c91d50b-bf58-4d06-b3b7-4b6db867bfce,Exile,流刑,False
1631,7a4c2d47-3489-4e56-b38b-de2dddd942ad,Exiled Doomsayer,流刑の終末論者,False
1632,29358dcd-b26a-4720-9daa-7baa648e3540,Exoskeletal Armor,外骨格の鎧,False
1633,344476b1-8710-4c7c-826d-efb7d13ceaa7,Exotic Curse,風変わりな呪い,False
1634,9480e142-289a-439d-b6a5-2666fb0e5be3,Exotic Disease,風変わりな病,False
1635,70ebd18a-c878-4a93-b7c4-3f7a2aa65f5e,Expendable Troops,捨て石の兵員,False
1636,0c2841bb-038c-4fbf-8360-bc0a1522b58d,Exploration,踏査,False
1637,96c65faf-859c-4436-a551-5538409a9792,Explosive Growth,爆発的成長,False
1638,a0abd957-01a0-4aa9-8fc8-0e6840d21606,Explosive Vegetation,爆発的植生,False
1639,4b1fee86-360d-41d8-9238-eff216376732,Expunge,抹殺,False
1640,f3f01fe8-0a2c-4afa-94d2-268d27c0d252,Extinction,絶滅,False
1641,b2c9f074-57ca-4709-976d-f432f632483f,Extinguish,消力,False
1642,8841fdb9-0565-4ef5-814c-293c14242741,Extortion,恐喝,False
1643,1470f614-88eb-4d3c-bc4f-270dfb512b6c,Extra Arms,追加武装,False
1644,36e937a9-e15e-4404-bcdd-c2b0943a34ad,Extract,摘出,False
1645,6470afc0-2f67-454a-8a5b-d8dfea4b84ce,Extravagant Spirit,贅沢なスピリット,False
1646,93cc6425-a13b-4b32-bb8f-fdc9bfa0ef9b,Extruder,押し出し成形機械,False
1647,0fef3f4f-18b6-452c-a634-c870709abcf5,Eye Spy,アイ・スパイ,False
1648,22647b1a-5a7c-41b5-b820-b2e9f49c7aad,Eye for an Eye,目には目を,False
1649,a1bdea9f-56d0-411a-9da8-601dd6dc6d32,Eye of Ramos,レイモスの眼,False
1650,e13edf92-cdba-4c24-b81b-088b1554fde6,Eye of Singularity,不同の焦点,False
1651,e0af613a-05ba-438d-ba74-3f6a9958576c,Eye of Yawgmoth,ヨーグモスの眼,False
1652,605787fe-64e9-4de8-974a-473277b0ba2e,Face of Fear,恐怖面,False
1653,5237a105-60c4-4597-b24e-84c12ce7b01f,Faceless Butcher,顔なしの解体者,False
1654,c8cd2b52-6d32-413f-9b26-2f9d436dbeae,Faces of the Past,過ぎ去りし表情,False
1655,437b2dab-15e0-4b9a-a204-58622d37a3b3,Fact or Fiction,嘘か真か,False
1656,f92c2d47-f2f7-43d9-acf3-0145bad1977d,Fade Away,溶暗,False
1657,7c943883-06af-45a4-b5ed-b4564835dbb0,Fade from Memory,記憶の彼方,False
1658,0c25f6b1-8fb3-4406-9605-0282d2dbbcec,Faerie Conclave,フェアリーの集会場,False
1659,6172e5b9-2a01-429c-a140-e9b22fbab56e,Faerie Noble,,False
1660,109f7a7d-dc08-4c8f-8065-93c620a9194e,Faerie Squadron,フェアリーの戦隊,False
1661,c657e110-c204-48df-a396-9822ac48798d,Faith Healer,信仰の癒し手,False
1662,1869a326-8b48-4331-b969-5ce83cf4ff8a,Fallen Angel,堕天使,False
1663,4956008e-d912-48ba-9b82-176258281060,Fallen Askari,墜ちたるアスカーリ,False
1664,7330201a-41ff-44bf-a623-2ed062878c58,Fallen Cleric,堕ちたる僧侶,False
1665,4ea19457-97ef-4ac8-b67c-41be1109ca73,Falling Timber,倒れゆく立木,False
1666,05a4acfd-3bf3-4ec2-a28a-bc43ba7c6fbf,Fallow Earth,休耕地,False
1667,7b414f70-a9b1-42c3-9655-6aa520d3b19b,Fallow Wurm,休耕地のワーム,False
1668,fc4c969d-408c-46d1-8dba-fabecc2c30ce,False Cure,偽りの治療,False
1669,efd9cc25-f445-4de0-9a69-adab9f8878f4,False Dawn,まやかしの曙光,False
1670,8b119579-38e1-4509-9dcb-019d5a160ac2,False Defeat,まやかしの敗北,False
1671,50ffa9f0-fb3b-4de4-b463-6d7ee8b5e93a,False Demise,まやかしの死,False
1672,d95dd8cc-ce7d-4d43-afbd-efaa2d3c7a35,False Memories,まやかしの記憶,False
1673,31a331a0-3065-4ecb-9e6a-ab11e241833b,False Mourning,まやかしの哀悼,False
1674,7962db58-dbd9-4b94-8a21-a1625da4c384,False Peace,まやかしの平和,False
1675,87c44c23-f209-494a-ab66-c9f5cf7bb4ea,False Prophet,まやかしの預言者,False
1676,4f891c68-c959-4210-94e5-94a8e487d5ef,False Summoning,まやかしの召喚,False
1677,d4b50749-a016-4aff-8d70-a1707cabf57b,Falter,尻込み,False
1678,3b92c4dc-2605-42f4-a374-c3be4de3279e,Familiar Ground,地元の利,False
1679,1f82fe6b-1ec7-400b-a80d-40921b359723,Famine,飢饉,False
1680,22c74e4b-b1fe-4a35-acd8-fa4840af3c06,Famished Ghoul,飢えたる食屍鬼,False
1681,34e56412-4649-481d-be51-357b331d0b75,Fanatical Devotion,狂信的傾倒,False
1682,f1231def-96fb-4408-a0c9-25d6932d7ead,Fanatical Fever,,False
1683,1d5f0a1c-88e0-4603-97af-8ed47766812e,Fanning the Flames,あおり立て,False
1684,2ef797ef-c05f-4309-85c7-1bd151dac3fa,Far Wanderings,はるかなる放浪,False
1685,16774611-c004-4383-b4e1-4a43a9b1f4aa,Fatal Blow,命取り,False
1686,aeb85786-16fc-45d8-9383-60054a878c40,Fatal Lore,,False
1687,26d3077f-ad1f-47fb-a96d-8aac4bdef8a3,Fatal Mutation,致命的突然変異,False
1688,0a88dcb6-a391-408f-8bfc-7b5b2cc34267,Fatigue,憔悴,False
1689,ed743b88-0866-4f88-9f30-d49d2cf36b99,Fault Line,断層,False
1690,df516046-7f83-4d64-aa0d-d687631d919a,Fault Riders,断層を渡るもの,False
1691,ee04afb0-184f-4a13-8d44-0fbe121b1eff,Favorable Destiny,運命の好意,False
1692,355bbe9b-59bf-470f-8600-410af4c7fe18,Fear,畏怖,False
1693,274d89b8-1e59-4992-9299-dc793b7f6752,Feast of the Unicorn,一角獣の饗宴,False
1694,485f710d-5bc2-4c8f-b7e9-eed6caa261a6,Feast or Famine,饗宴か飢餓か,False
1695,ffa64ac6-fe55-48b8-b015-849982cd7ad8,Fecundity,繁殖力,False
1696,2ff92886-5c17-47a4-a02b-a97432d9203e,Feedback,フィードバック,False
1697,d14fa263-a6ae-4ab4-b391-2f1ff356fa54,Feeding Frenzy,餌の取り合い,False
1698,9b884dfd-59f4-45c0-bf1e-6ad9f5b58895,Feldon's Cane,フェルドンの杖,False
1699,95560508-7ac9-4be9-8a3f-3c7d5b52807b,Fellwar Stone,友なる石,False
1700,b5867796-5898-4a75-a75a-c802407ab338,Femeref Archers,フェメレフの射手,False
1701,8b983a46-580f-4a94-8ef3-5253e503148e,Femeref Enchantress,フェメレフのエンチャントレス,False
1702,e2117373-6f0a-41c8-ab6a-9014b9628e64,Femeref Healer,フェメレフの癒し手,False
1703,4365521e-996d-4eca-bbc9-b0988fa973ae,Femeref Knight,フェメレフの騎士,False
1704,18710b5e-5403-48cd-9541-8154ba0a0b30,Femeref Scouts,フェメレフの斥候,False
1705,cfd00c0e-d034-4b39-a3d3-f8b8842045dd,Fen Stalker,湿原のストーカー,False
1706,fa8f3827-8cd9-4896-ab0c-26fecacceb40,Fend Off,受け流し,False
1707,f8f3fc11-25b4-4a23-9d79-f380a14f0420,Feral Instinct,野生の衝動,False
1708,cf26dcb4-e181-4ba5-bc03-b56f57032b85,Feral Shadow,残忍な影,False
1709,edb2d86f-d2c6-4230-a37d-b01210a99a32,Feral Throwback,残忍な先祖返り,False
1710,1b1a0f35-3126-4b88-90aa-c56e67850a9d,Ferocity,残忍な行ない,False
1711,445dd350-5165-4516-8669-9233f5558605,Feroz's Ban,フェロッズの封印,False
1712,cf14d4e5-5965-45ad-97f7-26facf2884b5,Fertile Ground,肥沃な大地,False
1713,6226db2b-d1a8-4c41-b802-67d3f65d2ca3,Fervent Charge,熱烈な突撃,False
1714,2e56bc34-1e35-4b95-9525-cb58ac8ba060,Fervent Denial,全面否定,False
1715,8e0cea9c-3110-4728-9378-76849e33bb90,Fervor,熱情,False
1716,0581b047-ffa1-42cc-a175-b7bf928e279e,Festering Evil,悪のただれ,False
1717,66fb4764-d309-4c30-a2a4-474f9030dc87,Festering Goblin,ただれたゴブリン,False
1718,32638d03-c101-42f0-8a4b-8c6290257a28,Festering Wound,ただれた傷口,False
1719,a5a3cd2c-20ae-49a8-88fa-e8e3e7cc50db,Festival of Trokin,トローキンの祝祭,False
1720,4863e1cf-3ef2-4c2d-a0ea-b73ca60c660d,Fetid Horror,臭鬼,False
1721,d0b08a7b-8c9c-4440-9331-5a24917423ca,Fever Charm,熱病の魔除け,False
1722,83f35293-39e9-4c78-9c9f-25a1fc905676,Fevered Convulsions,熱病のけいれん,False
1723,52512d7a-9b1c-4475-80aa-c95f4efa1015,Fevered Strength,,False
1724,e5cd1024-ec1a-4df9-8bc6-ad2f3f443d06,Fickle Efreet,移り気なイフリート,False
1725,730809d7-cb8c-495c-8972-7e85b967358e,Field Surgeon,野戦外科医,False
1726,4d7a5b14-8fce-41f2-a0d5-fff3d15f41f6,Field of Souls,魂のフィールド,False
1727,5104053a-d394-4b00-82a4-60fd9f051a6e,Fierce Empath,激情の共感者,False
1728,333809cb-e196-45f2-8a67-31374438e56e,Fiery Justice,焦熱の裁き,False
1729,1b553ed4-12eb-4a53-8e1f-d47ec92b1d65,Fiery Mantle,焦熱のマントル,False
1730,f07bd49d-8e71-4d56-be2a-638514011318,Fiery Temper,癇しゃく,False
1731,2fc42640-983a-49ca-9020-7756135077b4,Fight or Flight,闘争か逃亡か,False
1732,fece632b-d8d5-4d3d-a4a7-643293b67538,Fighting Chance,ファイティング・チャンス,False
1733,b13cc6be-ee35-491e-a437-f7fc191f24c7,Fighting Drake,ファイティング・ドレイク,False
1734,411484ac-a87d-49e8-a7ef-0cd055a872b6,Filth,不浄,False
1735,4aa9764a-39ab-4d55-bc71-45f83035fb4c,Filthy Cur,汚い野犬,False
1736,8d0adc5c-3fdd-4e22-b783-5651f8e57b65,Final Fortune,最後の賭け,False
1737,74344ca9-b057-4864-a374-3b399389765f,Final Punishment,最後の罰,False
1738,4d98aea2-b4ff-4903-ba28-a53fbfaad6b1,Final Strike,最後の一撃,False
1739,ae92942b-919c-4ea9-b693-85fcef765d5a,Fire // Ice,火 // 氷,False
1740,50463946-1ce3-4ff0-ad68-2fb87adbe2fd,Fire Ambush,火攻め,False
1741,c23543b7-f637-4a7c-9b72-ec411cd5488e,Fire Ants,針蟻,False
1742,3f23d7d3-28c6-4388-afb5-8f101b973083,Fire Bowman,火矢の弓兵,False
1743,025939a0-424a-41bf-8fc9-2ef9ea5485f7,Fire Covenant,,False
1744,97b477d8-2e05-475e-8ed6-7d680cb21cd9,Fire Diamond,緋色のダイアモンド,False
1745,349d8ef9-e07a-416f-a5b1-2c2be6bb322d,Fire Dragon,炎のドラゴン,False
1746,fd3bcc9b-7d84-478e-aef5-2e44610107c7,Fire Drake,炎のドレイク,False
1747,3912d21e-1ebc-4a81-9dc9-f404248d564a,Fire Elemental,炎の精霊,False
1748,5bd806e7-3f9b-4bb4-9708-f87a578f531e,Fire Imp,炎のインプ,False
1749,e96542ed-1931-4da1-9d9e-d10878c4ae6b,Fire Snake,炎の大蛇,False
1750,ede6a352-52de-4ae0-816f-50140033dedf,Fire Tempest,炎の大嵐,False
1751,9d4372f0-eedf-4897-9f03-f96fb14ac4a6,Fire Whip,炎の鞭,False
1752,aa7714b0-2bfb-458a-8ebf-37ec2c53383e,Fireball,火の玉,False
1753,9dd7f27a-e862-47d7-9158-034cf4d353b8,Fireblast,火炎破,False
1754,7aa31280-12c3-479d-a6dd-f1c669043083,Firebolt,炎の稲妻,False
1755,4ceb49f3-a997-468d-9653-8ca5ceb2bcfb,Firebrand Ranger,精力的なレインジャー,False
1756,8603bf74-faab-4910-8e45-0f2e3b318efb,Firebreathing,炎のブレス,False
1757,8f262a8b-2553-45c9-b37f-218a5547fcff,Firecat Blitz,火猫の襲撃,False
1758,6b151418-092f-4a43-8b21-3de64ea80cab,Firefly,ホタル,False
1759,e23d6f3b-0e18-423b-943b-15db7837255b,Fires of Yavimaya,ヤヴィマヤの火,False
1760,b86c0c23-bb29-4af0-bbd4-50b3ae634375,Firescreamer,火吐きカヴー,False
1761,0e5a5cee-d068-42cf-bf58-8e1360720be0,Fireslinger,投火師,False
1762,157813c8-af83-41b5-9ffb-4abd167c1bfc,Firestorm,炎の嵐,False
1763,533e41cc-7cae-47f2-886b-8a3ffb82bf81,Firestorm Hellkite,炎の嵐のヘルカイト,False
1764,75457fe5-4ab6-42c4-98e5-8ed6e8bf122c,Fishliver Oil,魚の肝の油,False
1765,c8b1e9f3-b014-4e57-b278-6d84a7e88b23,Fissure,地割れ,False
1766,69d08521-74e1-4215-9ed4-3f12137332a4,Fit of Rage,激昂,False
1767,93b6a170-a816-4556-aa27-a729231715e7,Flailing Drake,殻竿ドレイク,False
1768,044a169e-32ae-464a-a642-8d3409e82d9f,Flailing Manticore,打ちすえるマンティコア,False
1769,e81fe764-8b26-40b3-8e17-741ab5e231b4,Flailing Ogre,打ちすえるオーガ,False
1770,2c1dd6f4-2db5-449d-9ed8-579d98cfcfb8,Flailing Soldier,打ちすえる兵士,False
1771,37e44e1c-481d-4f5d-b76b-036f40e9124e,Flame Burst,集中砲火,False
1772,975226a4-2d03-4993-9337-cfd6595011bd,Flame Elemental,猛火の精霊,False
1773,8a9d6a30-e2c2-4da5-ad3b-d64fb2b5543c,Flame Jet,火炎噴流,False
1774,28479aa8-d1cd-421a-8bbb-0594bb4dd410,Flame Rift,火炎の裂け目,False
1775,123bfa86-4265-448f-97cd-2c0614212862,Flame Spirit,火炎の精,False
1776,cee8ec5f-e36d-4bca-9b19-cb33113835b1,Flame Wave,炎の波,False
1777,26640648-6400-4b80-a78b-f519ab9cd09e,Flameshot,火炎弾,False
1778,ea56ca6e-721d-43c7-9a30-4be7c85c67d3,Flamestick Courier,火炎杖の急使,False
1779,b215196a-3716-451f-bdbd-d16c05ace5b4,Flametongue Kavu,火炎舌のカヴー,False
1780,ee17706a-edc0-4301-8330-1da539679c7a,Flamewave Invoker,炎波の発動者,False
1781,fab8c985-d7a9-41eb-9884-01128b97af5c,Flaming Gambit,燃えたつ計略,False
1782,05c62f91-2a5b-4cba-8e66-78fb370ea409,Flaming Sword,燃えたつ剣,False
1783,47bbb630-2bf7-47a2-93bb-266e491803c3,Flanking Troops,迂回部隊,False
1784,ff8fae94-3a34-4bc6-aaa2-7ab7d2e2d0dd,Flare,火炎,False
1785,cad19ad2-3ea9-43f5-bb5a-b0793402fab0,Flaring Pain,鋭い痛み,False
1786,3e057471-e415-4105-9064-8236a0a5047d,Flash,閃光,True
1787,c2b5d847-f52a-43e3-a5d2-d53cae3d8936,Flash Flood,氾濫,False
1788,9f66855d-3ae8-4163-a5f1-aa23a9cd06a5,Flash of Defiance,抵抗の誇示,False
1789,9196c8dc-bca6-4c35-949e-8c14a699a41d,Flash of Insight,洞察のひらめき,False
1790,c281f436-8c77-48f7-b31c-d40cd7f9ed6a,Flashfires,野火,False
1791,987b74f4-02cb-4d47-94e5-d58a3c8e92e4,Flay,生皮はぎ,False
1792,2c73ef77-ae58-401f-8747-538c4cd075d0,Fledgling Djinn,青二才のジン,False
1793,be007706-3da7-4dd3-84db-dbb5d8831bba,Fledgling Dragon,巣立つドラゴン,False
1794,e7eaffd5-bdaf-4f72-9c88-8196b3411894,Fledgling Imp,巣立つインプ,False
1795,d5482ccf-7c3f-45b8-aaa8-8f6686fe584d,Fledgling Osprey,巣立つミサゴ,False
1796,a6a26261-1915-4699-a2e9-cca43b39a3eb,Fleet-Footed Monk,俊足の修道士,False
1797,d99e8f94-4a8a-42a1-b5d0-2b08cacb8676,Fleetfoot Panther,俊足の豹,False
1798,7215b1d9-eb8b-41bc-a7e2-1930d9cd5365,Fleeting Aven,俊速のエイヴン,False
1799,623f3efb-5431-42d4-98aa-9caac40e4e83,Fleeting Image,束の間の映像,False
1800,a143fdfe-f1aa-4eab-8c81-8c72a4dc1695,Flesh Reaver,肉裂き怪物,False
1801,19ea326f-45ff-4bc0-a957-7d3f22dd8c6f,Flicker,ちらつき,False
1802,3e2ae59a-40a1-46ca-8f24-3231ebd4e4eb,Flickering Ward,ちらつき護法印,False
1803,6a4068b0-fb4f-429c-a94e-47849f3eb7ef,Flight,飛行,False
1804,24227761-b50e-4b9e-93a2-e82d053b3e3d,Fling,投げ飛ばし,False
1805,0993c5f1-1e8f-4871-9904-6c5a00405f36,Flint Golem,火打ち石のゴーレム,False
1806,332716fb-cc1c-4a6f-b7d4-bd7f13cfa438,Floating Shield,浮揚盾,False
1807,e8eb2abb-daf9-43e0-b909-d96b679f71c2,Flood,洪水,False
1808,9043d8d5-b38a-406f-a44c-49f579c644f0,Flood Plain,氾濫原,False
1809,01fd889f-1839-44b9-b936-0e62c8f8a730,Flooded Shoreline,海嘯,False
1810,f3c7af78-a77d-4134-82a2-a5ce84285a84,Flooded Strand,溢れかえる岸辺,False
1811,413172aa-b508-4e67-b68e-6a749d2e8130,Flooded Woodlands,,False
1812,f5a85674-fd09-42d8-bba7-5656be25fcea,Floodgate,水門,False
1813,a3947473-0f57-4937-bb1c-f20969144415,Floodwater Dam,,False
1814,2d6a387f-7ad4-419e-951a-9dcd4c9ac823,Flow of Maggots,,False
1815,40155cfb-078a-4359-9551-9c71266d8a1c,Flowering Field,花咲く原野,False
1816,81f44bac-d28c-4dc1-922c-f4ebda817276,Flowstone Armor,流動石の鎧,False
1817,77a77622-dc5b-4ff2-a98b-732d44c8856e,Flowstone Blade,流動石の刀身,False
1818,a19e0a7f-d356-4d2c-8414-70a40ce18674,Flowstone Charger,流動石の突撃獣,False
1819,cc18fcfc-bfe8-41d8-9037-5ff05b2a9c44,Flowstone Crusher,流動石の粉砕獣,False
1820,7f77de5d-1088-42d0-8f68-5633aeab0d74,Flowstone Flood,流動石の洪水,False
1821,f9558fa5-2513-47e0-9af9-85db5cae4146,Flowstone Giant,流動石の巨人,False
1822,69ea4ef2-794d-4c76-904f-0435b0efd6a0,Flowstone Hellion,流動石の乱暴者,False
1823,ea205569-b5a0-4c86-b825-67cd48d3b2e8,Flowstone Mauler,流動石のやっかいもの,False
1824,89a3a6a3-e5f9-4e28-8372-99219db3f976,Flowstone Overseer,流動石の監視者,False
1825,a0e40eb1-a909-405b-8fb4-3759df8edf7f,Flowstone Salamander,流動石のサラマンダー,False
1826,42b01697-8663-4b53-86d5-699063bd0778,Flowstone Sculpture,流動石の彫刻品,False
1827,e72ae9ab-7405-4ea7-b075-42d0ddc352db,Flowstone Shambler,流動石のシャンブラー,False
1828,ad779760-1197-4248-8e21-7a048122640f,Flowstone Slide,流動石の山崩れ,False
1829,d67048eb-eaf1-4b5b-a8e3-a004bab438f3,Flowstone Strike,流動石の一撃,False
1830,fb1755a0-3334-419b-8cb5-5a3ac7fa5b13,Flowstone Surge,流動石のうねり,False
1831,a3169d1a-fd8d-474e-9e9f-1bd7db510e8b,Flowstone Thopter,流動石の飛行機械,False
1832,5fa86b45-1d5b-42df-8811-6a10903f3039,Flowstone Wall,流動石の壁,False
1833,13459bf3-fcdc-4838-9669-918f97113054,Flowstone Wyvern,流動石のワイヴァーン,False
1834,5ed0c7cc-9969-4387-90f8-3084dd18026b,Fluctuator,波動機,False
1835,b8cff5f1-6871-49d2-89a7-24870308aadb,Flux,有為転変,False
1836,453524fb-2ffa-421f-883c-b77ae2850c52,Flying Carpet,空飛ぶ絨毯,False
1837,aaf171bd-a4bb-4ce4-836a-da193c94f42e,Fodder Cannon,有象無象の大砲,False
1838,27e9db49-7af7-4bef-ad4c-bf5dfb92030d,Fog,濃霧,False
1839,3a2bb47d-228d-499e-a34b-9e10d99e9b2c,Fog Bank,濃霧の層,False
1840,b304fcc0-899e-433f-b6df-5cea504dc4ba,Fog Elemental,濃霧の精霊,False
1841,eb8ff6c1-f9b4-4dae-8f46-0f1ad4c05355,Fog Patch,局所の霧,False
1842,41f58e06-5ce0-4b2d-a280-5bb3b6c56dfe,Fog of Gnats,羽虫の大群,False
1843,7dde4eb6-e9d7-4259-abc2-3af738e0f00f,Foil,撃退,False
1844,135eb851-3f2d-45c5-bfb9-49d1e6c98344,Folk Medicine,民間療法,False
1845,86002526-ed3d-47e5-9f2a-55c4fa220ce8,Folk of An-Havva,,False
1846,6cd8cf2a-972f-41b7-ab0c-b4953accc2fe,Folk of the Pines,,False
1847,5c8e5092-962e-49ef-ab82-8434e475e4e7,Food Chain,食物連鎖,False
1848,65589538-d3c1-4dfd-a328-71f57f556212,Fool's Tome,愚か者の秘本,False
1849,a768ba13-4d1c-4dce-a4a6-86a39c069c3f,Foot Soldiers,歩兵部隊,False
1850,d91c7e21-43af-40f9-b544-f39d1e77dee9,Foothill Guide,山麓の案内人,False
1851,77f257b9-2047-40a3-85c2-00ad17deeb08,Foratog,森エイトグ,False
1852,6e26a525-2584-490d-b106-621c1a30e1fd,Forbid,禁止,False
1853,8b34b211-985b-4934-bb3b-8e6672685ac2,Forbidden Crypt,禁忌の墓所,False
1854,d2853bad-a751-45ee-8269-24b0cdbc5c6b,Forbidden Lore,,False
1855,4b5d9c76-8be8-4e25-b978-9750df3d8c15,Forbidden Ritual,禁じられた儀式,False
1856,cabf7953-0fac-4dbb-b3ae-05e85e02b3fc,Forbidding Watchtower,近づきがたい監視塔,False
1857,655ae8e7-372b-4d8d-b33f-4aca46831abb,Force Bubble,力場の泡,False
1858,896ea218-3019-47e4-b0a0-2487335872bb,Force Spike,魔力の乱れ,False
1859,469bdca3-d373-4420-9266-921b6605f327,Force Void,,False
1860,e3c4c27d-f263-4c69-a4fe-2928136ff68b,Force of Nature,大地の怒り,False
1861,956381ba-6d37-4a8a-846c-bad79222dbee,Force of Will,意志の力,False
1862,457dc141-bc72-42ad-b482-c78183462e34,Forced March,強行軍,False
1863,ccf1336c-2ea5-4582-84a5-0b29b3cca6c2,Forced Retreat,強制撤退,False
1864,c8c5cd28-4f27-424d-92bc-e7d6f15a5f9f,Forcemage Advocate,腕力魔道士の代言者,False
1865,4caa97df-1f6c-4806-bf14-e589cc1badb5,Foreshadow,予兆,False
1866,c9640b04-9751-46d5-b7bf-5b8a8ecf145f,Foresight,,False
1867,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,Forest,森,False
1868,0994d596-0b15-4156-8e94-5b566dcad6cd,Forest Bear,森の熊,False
1869,619ef7e1-33cd-4470-a1d4-83c5f1f5c31e,Forget,忘却,False
1870,2ef75cf3-30dc-4852-a6d1-1d6391fad022,Forgotten Ancient,忘れられた古霊,False
1871,394c6de5-7957-4a0b-a6b9-ee0c707cd022,Forgotten Cave,忘れられた洞窟,False
1872,9e5de2ed-e8a1-4d52-832f-c4a1bfdf2ae5,Forgotten Harvest,忘れられた収穫,False
1873,ca9f538d-4191-448a-870d-f645b7c37c1b,Forgotten Lore,,False
1874,7261dc6d-7669-4682-977b-1304f57a201d,Foriysian Brigade,フォライアスの大部隊,False
1875,66107cfd-4bdb-4266-a650-940743555ea4,Forked Lightning,四筋の稲妻,False
1876,7b389f2b-fddc-46fb-85d5-4470565323f3,Form of the Dragon,ドラゴン変化,False
1877,ad5d27ea-cead-4c95-8561-283855ce952e,Formation,,False
1878,6bb00a28-8b5a-4049-93b7-3db02de88aeb,Forsaken City,見捨てられた都市,False
1879,b9e61e68-9dc8-4295-95dc-dd66a0907c8c,Forsaken Wastes,絶望の荒野,False
1880,cef37acf-ee97-48bf-a605-b17efcce5ce8,Fortified Area,要塞化,False
1881,5017c07d-8ad5-4ee2-91d3-974811cdff75,Fortitude,堅忍不屈,False
1882,fb431500-152c-4524-b76b-de62922ff57f,Foster,里子,False
1883,90767f52-fa6d-4ef3-ae54-d8e3881971c1,Foul Familiar,,False
1884,25c04be3-f2e0-4f45-a1ca-9e75ffffa9b5,Foul Imp,悪臭のインプ,False
1885,16f3a09f-e29b-4fb5-95ed-d76ad550c2ad,Foul Presence,不潔の気配,False
1886,d8177d08-a603-42e9-9350-890eac05e184,Foul Spirit,悪臭のスピリット,False
1887,e6527ba3-3293-4a29-a2f9-7a81f8f27b7c,Fountain Watch,泉の見張り番,False
1888,0799df10-b489-4f79-bf98-7a0c500b46a1,Fountain of Cho,チョーの泉,False
1889,b906923c-9997-4da5-a05e-53eb4d2dff32,Fountain of Youth,若返りの泉,False
1890,6c270e6a-12a7-4323-87ba-6d770986fb48,Foxfire,狐火,False
1891,b4025136-3146-499a-8c17-ed9de548ab8d,Frantic Purification,狂乱した浄化,False
1892,16e015b2-f8a3-4b1a-80be-58a8f5fb5e8c,Frantic Search,大あわての捜索,False
1893,8cdda36f-5e82-4c2f-8eaa-75b9bbc93a02,Freewind Falcon,フリーウィンド・ファルコン,False
1894,c21d3360-8be0-477e-a592-7e64a76570d3,Frenetic Efreet,熱狂のイフリート,False
1895,6eb4b649-c578-4b29-8da1-7c757412bec0,Frenetic Ogre,熱狂のオーガ,False
1896,4b875669-f5c4-4f52-95be-ac52b0e33ce1,Frenetic Raptor,熱狂の猛禽,False
1897,c6b915b3-b504-42fb-8059-62a3e8e224e1,Frenzied Tilling,激情の耕作,False
1898,bd0031c3-ff88-4bc5-82a0-2187c60a7d33,Fresh Volunteers,志願新兵,False
1899,c28a7641-49e3-43b1-a366-8d6e9c8dab9c,Freyalise Supplicant,,False
1900,e0d638d2-2c5b-415c-95e7-74bf8d88794f,Freyalise's Charm,,False
1901,ffeb792a-6df0-46c1-badc-4deb857f7d48,Freyalise's Winds,,False
1902,96b611e9-38cc-4326-bb38-73084e99e6f5,Frightcrawler,異形の這うもの,False
1903,10e3e284-943a-45aa-accb-bb7d2a420098,Frightshroud Courier,恐怖布の急使,False
1904,861c5374-a8e7-4684-9a1b-e6ce3b98e4a2,Frog Tongue,蛙の舌,False
1905,6e202114-48f3-46d2-bc54-df766d149d9d,Frontline Strategist,最前線の策士,False
1906,f75f9006-217d-4ec8-9c35-ceefe1c5ae4e,Frozen Shade,凍てつく影,False
1907,7101f0ab-89ce-4b13-a5a8-4cabd6c8670d,Frozen Solid,凍結,False
1908,5f3ef680-90f4-487f-b44b-db25e29e57ce,Fruition,結実,False
1909,e05f3236-dc82-4353-87ab-d26ae7caa0e7,Fugitive Druid,脱走ドルイド,False
1910,381fa2a9-69fc-4558-a0ac-fb99c6f8d77f,Fugitive Wizard,脱走魔術師,False
1911,724c8a20-bfb3-4c63-8cfa-5ad4c72ebe2f,Fugue,遁走,False
1912,a9e33138-e1c0-4b69-b868-1ce8493c073d,Fumarole,,False
1913,8866272d-89cb-478c-82ae-20e1d510eab7,Funeral Charm,葬送の魔除け,False
1914,4d8afa5c-cef3-4e67-bd4c-ebd5c68b96a7,Funeral March,葬列,False
1915,02af53c1-83e6-447f-908b-2757c8aa445c,Funeral Pyre,送り火,False
1916,9991941e-436f-42d4-8b0c-1ee84234774b,Fungal Shambler,菌類のシャンブラー,False
1917,3d3c5dd5-ad4e-48ca-92b1-91e1f4ad5c3b,Fungus Elemental,菌類の精霊,False
1918,3e771f5b-2de3-4a1b-8281-ab1f7491e5a1,Fungusaur,キノコザウルス,False
1919,f5d1a004-5598-4201-ac07-bca6cd23008f,Furious Assault,猛然たる突撃,False
1920,cc87a268-253b-4377-bdc5-474940de8878,Furnace Brood,灼熱洞の仲間,False
1921,86b33d25-6123-439c-9026-a4e835b48562,Furnace Spirit,灼熱洞のスピリット,False
1922,68715465-6cf9-4006-87e9-31f227fe9ed3,Furnace of Rath,ラースの灼熱洞,False
1923,93a0e938-b916-47ec-9803-369e885e253c,Future Sight,未来予知,False
